address,amphoe,cemail1,cfax,cname,cphone,cradio,dataid,entrydate,helipad,hosp_agency,hosp_ambulance,hosp_bed,hosp_bed_expand,hosp_bed_used,hosp_burn,hosp_code_new,hosp_code_old,hosp_morgue,hosp_morgue_used,hosp_oper_room,hosp_oper_room_used,hosp_stroke,hosp_surgery_capa,hosp_trauma,hosp_type,image_attachment_1,image_attachment_2,image_attachment_3,incidentid,label,latitude,longitude,map_label,originator_incident_name,originator_position,postcode,province,report_dt,subscribername,tambol,to_ecg
-,โพธิ์ทอง,,,,,,677,6/6/2019 6:15:37 PM,,กระทรวงสาธารณสุข,,0,,0,,,01398,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลทางพระ,14.67330595600000000000,100.35534943000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ทางพระ,ส่วนควบคุมการฝึก (ECG)
-,โพธิ์ทอง,,,,,,678,6/6/2019 6:15:37 PM,,กระทรวงสาธารณสุข,,0,,0,,,01399,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสามง่าม,14.65163889500000000000,100.39810108000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,สามง่าม,ส่วนควบคุมการฝึก (ECG)
-,โพธิ์ทอง,,,,,,679,6/6/2019 6:15:37 PM,,กระทรวงสาธารณสุข,,0,,0,,,01400,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบางเจ้าฉ่า,14.70056596300000000000,100.42069000000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,บางเจ้าฉ่า,ส่วนควบคุมการฝึก (ECG)
-,โพธิ์ทอง,,,,,,680,6/6/2019 6:15:38 PM,,กระทรวงสาธารณสุข,,0,,0,,,01401,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหัวงิ้ว ตำบลคำหยาด,14.65988055100000000000,100.33382794000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,คำหยาด,ส่วนควบคุมการฝึก (ECG)
-,โพธิ์ทอง,,,,,,681,6/6/2019 6:15:38 PM,,กระทรวงสาธารณสุข,,0,,0,,,01402,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลคำหยาด,14.64725681900000000000,100.35964570000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,คำหยาด,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,682,6/6/2019 6:15:38 PM,,กระทรวงสาธารณสุข,,0,,0,,,01403,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลศรีพราน,14.72638860000000000000,100.33087671000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ศรีพราน,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,683,6/6/2019 6:15:38 PM,,กระทรวงสาธารณสุข,,0,,0,,,01404,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพราน,14.70038991500000000000,100.28506737000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,บ้านพราน,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,684,6/6/2019 6:15:38 PM,,กระทรวงสาธารณสุข,,0,,0,,,01405,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลวังน้ำเย็น,14.73918233193522600000,100.22311359394257000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,วังน้ำเย็น,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,685,6/6/2019 6:15:38 PM,,กระทรวงสาธารณสุข,,0,,0,,,01406,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสีบัวทอง,14.78593840712485600000,100.23118168104509000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,สีบัวทอง,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,686,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01407,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแก้วกระจ่าง ,14.75453278000000000000,100.26842415000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,สีบัวทอง,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,687,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01408,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลห้วยไผ่,14.78470655000000000000,100.33806503000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ห้วยไผ่,ส่วนควบคุมการฝึก (ECG)
-,แสวงหา,,,,,,688,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01409,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลจำลอง,14.74456520002917700000,100.36788994223366000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,จำลอง,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,689,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01410,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลไผ่จำศีล,14.58891515000000000000,100.35271257000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ไผ่จำศีล,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,690,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01411,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลไผ่ดำพัฒนา,14.53050091000000000000,100.39194256000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ไผ่ดำพัฒนา,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,691,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01412,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสาวร้องไห้,14.56492931000000000000,100.22504479000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,สาวร้องไห้,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,692,6/6/2019 6:15:39 PM,,กระทรวงสาธารณสุข,,0,,0,,,01413,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าช้าง,14.56351447000000000000,100.35774440000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ท่าช้าง,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,693,6/6/2019 6:15:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,01414,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลยี่ล้น,14.57766497000000000000,100.28594166000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ยี่ล้น,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,694,6/6/2019 6:15:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,01415,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบางจัก,14.51997738000000000000,100.36901504000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,บางจัก,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,695,6/6/2019 6:15:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,01416,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านน้ำพุ ตำบลบางจัก,14.53083585000000000000,100.36965877000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,บางจัก,ส่วนควบคุมการฝึก (ECG)
-,วิเศษชัยชาญ,,,,,,696,6/6/2019 6:15:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,01417,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลห้วยคันแหลน,14.56296412000000000000,100.30191958000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.อ่างทอง,-,อ่างทอง,,,ห้วยคันแหลน,ส่วนควบคุมการฝึก (ECG)
